customer_id,survey_year,customer_segment,in_out_state,responded
SYN000613,FY26,Silent Customers,In-State,0
SYN000614,FY26,Silent Customers,In-State,0
SYN000615,FY26,Silent Customers,In-State,1
SYN000616,FY26,Silent Customers,In-State,1
SYN000617,FY26,Silent Customers,In-State,0
SYN000618,FY26,Silent Customers,In-State,0
SYN000619,FY26,Silent Customers,In-State,1
SYN000620,FY26,Silent Customers,In-State,0
SYN000621,FY26,Silent Customers,In-State,0
SYN000622,FY26,Silent Customers,In-State,0
SYN000623,FY26,Silent Customers,In-State,0
SYN000624,FY26,Silent Customers,In-State,0
SYN000625,FY26,Silent Customers,In-State,0
SYN000626,FY26,Silent Customers,In-State,0
SYN000627,FY26,Silent Customers,In-State,0
SYN000628,FY26,Silent Customers,In-State,0
SYN000629,FY26,Silent Customers,In-State,0
SYN000630,FY26,Silent Customers,In-State,0
SYN000631,FY26,Silent Customers,In-State,0
SYN000632,FY26,Silent Customers,In-State,1
SYN000633,FY26,Silent Customers,In-State,0
SYN000634,FY26,Silent Customers,In-State,0
SYN000635,FY26,Silent Customers,In-State,0
SYN000636,FY26,Silent Customers,In-State,0
SYN000637,FY26,Silent Customers,In-State,0
SYN000638,FY26,Silent Customers,In-State,0
SYN000639,FY26,Silent Customers,In-State,0
SYN000640,FY26,Silent Customers,In-State,0
SYN000641,FY26,Silent Customers,In-State,0
SYN000642,FY26,Silent Customers,In-State,0
SYN000643,FY26,Silent Customers,In-State,0
SYN000644,FY26,Silent Customers,In-State,0
SYN000645,FY26,Silent Customers,In-State,0
SYN000646,FY26,Silent Customers,In-State,1
SYN000647,FY26,Silent Customers,In-State,0
SYN000648,FY26,Silent Customers,In-State,0
SYN000649,FY26,Silent Customers,In-State,1
SYN000650,FY26,Silent Customers,In-State,0
SYN000651,FY26,Silent Customers,In-State,0
SYN000652,FY26,Silent Customers,In-State,0
SYN000653,FY26,Silent Customers,In-State,0
SYN000654,FY26,Silent Customers,In-State,0
SYN000655,FY26,Silent Customers,In-State,0
SYN000656,FY26,Silent Customers,In-State,0
SYN000657,FY26,Silent Customers,In-State,0
SYN000658,FY26,Silent Customers,In-State,0
SYN000659,FY26,Silent Customers,In-State,0
SYN000660,FY26,Silent Customers,In-State,0
SYN000661,FY26,Silent Customers,In-State,0
SYN000662,FY26,Silent Customers,In-State,1
SYN000663,FY26,Silent Customers,In-State,0
SYN000664,FY26,Silent Customers,In-State,0
SYN000665,FY26,Silent Customers,In-State,0
SYN000666,FY26,Silent Customers,In-State,0
SYN000667,FY26,Silent Customers,In-State,0
SYN000668,FY26,Silent Customers,In-State,0
SYN000669,FY26,Silent Customers,In-State,0
SYN000670,FY26,Silent Customers,In-State,0
SYN000671,FY26,Silent Customers,In-State,0
SYN000672,FY26,Silent Customers,In-State,1
SYN000673,FY26,Silent Customers,In-State,0
SYN000674,FY26,Silent Customers,In-State,0
SYN000675,FY26,Silent Customers,In-State,0
SYN000676,FY26,Silent Customers,In-State,1
SYN000677,FY26,Silent Customers,In-State,0
SYN000678,FY26,Silent Customers,In-State,0
SYN000679,FY26,Silent Customers,In-State,1
SYN000680,FY26,Silent Customers,In-State,1
SYN000681,FY26,Silent Customers,In-State,1
SYN000682,FY26,Silent Customers,In-State,0
SYN000683,FY26,Silent Customers,In-State,0
SYN000684,FY26,Silent Customers,In-State,0
SYN000685,FY26,Silent Customers,In-State,1
SYN000686,FY26,Silent Customers,In-State,0
SYN000687,FY26,Silent Customers,In-State,0
SYN000688,FY26,Silent Customers,In-State,0
SYN000689,FY26,Silent Customers,In-State,0
SYN000690,FY26,Silent Customers,In-State,0
SYN000691,FY26,Silent Customers,In-State,0
SYN000692,FY26,Silent Customers,In-State,0
SYN000693,FY26,Silent Customers,In-State,0
SYN000694,FY26,Silent Customers,In-State,0
SYN000695,FY26,Silent Customers,In-State,0
SYN000696,FY26,Silent Customers,In-State,0
SYN000697,FY26,Silent Customers,In-State,0
SYN000698,FY26,Silent Customers,In-State,0
SYN000699,FY26,Silent Customers,In-State,0
SYN000700,FY26,Silent Customers,In-State,0
SYN000701,FY26,Silent Customers,In-State,0
SYN000702,FY26,Silent Customers,In-State,0
SYN000703,FY26,Silent Customers,In-State,0
SYN000704,FY26,Silent Customers,In-State,0
SYN000705,FY26,Silent Customers,In-State,0
SYN000706,FY26,Silent Customers,In-State,1
SYN000707,FY26,Silent Customers,In-State,0
SYN000708,FY26,Silent Customers,In-State,1
SYN000709,FY26,Silent Customers,In-State,0
SYN000710,FY26,Silent Customers,In-State,0
SYN000711,FY26,Silent Customers,In-State,0
SYN000712,FY26,Silent Customers,In-State,0
SYN000713,FY26,Silent Customers,In-State,0
SYN000714,FY26,Silent Customers,In-State,0
SYN000715,FY26,Silent Customers,In-State,0
SYN000716,FY26,Silent Customers,In-State,1
SYN000717,FY26,Silent Customers,In-State,1
SYN000718,FY26,Silent Customers,In-State,1
SYN000719,FY26,Silent Customers,In-State,0
SYN000720,FY26,Silent Customers,In-State,0
SYN000721,FY26,Silent Customers,In-State,1
SYN000722,FY26,Silent Customers,In-State,0
SYN000723,FY26,Silent Customers,In-State,0
SYN000724,FY26,Silent Customers,In-State,0
SYN000725,FY26,Silent Customers,In-State,0
SYN000726,FY26,Silent Customers,In-State,1
SYN000727,FY26,Silent Customers,In-State,0
SYN000728,FY26,Silent Customers,In-State,1
SYN000729,FY26,Silent Customers,In-State,0
SYN000730,FY26,Silent Customers,In-State,0
SYN000731,FY26,Silent Customers,In-State,0
SYN000732,FY26,Silent Customers,In-State,1
SYN000733,FY26,Silent Customers,In-State,0
SYN000734,FY26,Silent Customers,In-State,0
SYN000735,FY26,Silent Customers,In-State,0
SYN000736,FY26,Silent Customers,In-State,1
SYN000737,FY26,Silent Customers,In-State,0
SYN000738,FY26,Silent Customers,In-State,1
SYN000739,FY26,Silent Customers,In-State,0
SYN000740,FY26,Silent Customers,In-State,0
SYN000741,FY26,Silent Customers,In-State,0
SYN000742,FY26,Silent Customers,In-State,0
SYN000743,FY26,Silent Customers,In-State,0
SYN000744,FY26,Silent Customers,In-State,0
SYN000745,FY26,Silent Customers,In-State,0
SYN000746,FY26,Silent Customers,In-State,1
SYN000747,FY26,Silent Customers,In-State,0
SYN000748,FY26,Silent Customers,In-State,0
SYN000749,FY26,Silent Customers,In-State,1
SYN000750,FY26,Silent Customers,In-State,0
SYN000751,FY26,Silent Customers,Out-of-State,0
SYN000752,FY26,Silent Customers,Out-of-State,1
SYN000753,FY26,Silent Customers,Out-of-State,0
SYN000754,FY26,Silent Customers,Out-of-State,0
SYN000755,FY26,Silent Customers,Out-of-State,0
SYN000756,FY26,Silent Customers,Out-of-State,0
SYN000757,FY26,Silent Customers,Out-of-State,0
SYN000758,FY26,Silent Customers,Out-of-State,0
SYN000759,FY26,Silent Customers,Out-of-State,0
SYN000760,FY26,Silent Customers,Out-of-State,0
SYN000761,FY26,Silent Customers,Out-of-State,0
SYN000762,FY26,Silent Customers,Out-of-State,0
SYN000763,FY26,Silent Customers,Out-of-State,0
SYN000764,FY26,Silent Customers,Out-of-State,0
SYN000765,FY26,Silent Customers,Out-of-State,0
SYN000766,FY26,Silent Customers,Out-of-State,0
SYN000767,FY26,Silent Customers,Out-of-State,0
SYN000768,FY26,Silent Customers,Out-of-State,0
SYN000769,FY26,Silent Customers,Out-of-State,0
SYN000770,FY26,Silent Customers,Out-of-State,0
SYN000771,FY26,Silent Customers,Out-of-State,0
SYN000772,FY26,Silent Customers,Out-of-State,0
SYN000773,FY26,Silent Customers,Out-of-State,0
SYN000774,FY26,Silent Customers,Out-of-State,0
SYN000775,FY26,Silent Customers,Out-of-State,0
SYN000776,FY26,Silent Customers,Out-of-State,0
SYN000777,FY26,Silent Customers,Out-of-State,0
SYN000778,FY26,Silent Customers,Out-of-State,0
SYN000779,FY26,Silent Customers,Out-of-State,0
SYN000780,FY26,Silent Customers,Out-of-State,0
SYN000781,FY26,Prior Responders,In-State,0
SYN000782,FY26,Prior Responders,In-State,1
SYN000783,FY26,Prior Responders,In-State,1
SYN000784,FY26,Prior Responders,In-State,1
SYN000785,FY26,Prior Responders,In-State,1
SYN000786,FY26,Prior Responders,In-State,0
SYN000787,FY26,Prior Responders,In-State,1
SYN000788,FY26,Prior Responders,In-State,1
SYN000789,FY26,Prior Responders,In-State,1
SYN000790,FY26,Prior Responders,In-State,0
SYN000791,FY26,Prior Responders,In-State,1
SYN000792,FY26,Prior Responders,In-State,1
SYN000793,FY26,Prior Responders,In-State,1
SYN000794,FY26,Prior Responders,In-State,1
SYN000795,FY26,Prior Responders,In-State,1
SYN000796,FY26,Prior Responders,In-State,0
SYN000797,FY26,Prior Responders,In-State,0
SYN000798,FY26,Prior Responders,In-State,1
SYN000799,FY26,Prior Responders,In-State,0
SYN000800,FY26,Prior Responders,In-State,0
SYN000801,FY26,Prior Responders,In-State,0
SYN000802,FY26,Prior Responders,In-State,1
SYN000803,FY26,Prior Responders,In-State,1
SYN000804,FY26,Prior Responders,In-State,1
SYN000805,FY26,Prior Responders,In-State,1
SYN000806,FY26,Prior Responders,In-State,0
SYN000807,FY26,Prior Responders,In-State,0
SYN000808,FY26,Prior Responders,In-State,0
SYN000809,FY26,Prior Responders,In-State,1
SYN000810,FY26,Prior Responders,In-State,1
SYN000811,FY26,Prior Responders,In-State,0
SYN000812,FY26,Prior Responders,In-State,0
SYN000813,FY26,Prior Responders,In-State,1
SYN000814,FY26,Prior Responders,In-State,0
SYN000815,FY26,Prior Responders,In-State,0
SYN000816,FY26,Prior Responders,In-State,1
SYN000817,FY26,Prior Responders,In-State,1
SYN000818,FY26,Prior Responders,In-State,1
SYN000819,FY26,Prior Responders,In-State,1
SYN000820,FY26,Prior Responders,In-State,1
SYN000821,FY26,Prior Responders,In-State,0
SYN000822,FY26,Prior Responders,In-State,1
SYN000823,FY26,Prior Responders,In-State,1
SYN000824,FY26,Prior Responders,In-State,1
SYN000825,FY26,Prior Responders,In-State,1
SYN000826,FY26,Prior Responders,In-State,0
SYN000827,FY26,Prior Responders,In-State,1
SYN000828,FY26,Prior Responders,In-State,1
SYN000829,FY26,Prior Responders,In-State,0
SYN000830,FY26,Prior Responders,In-State,1
SYN000831,FY26,Prior Responders,In-State,1
SYN000832,FY26,Prior Responders,In-State,1
SYN000833,FY26,Prior Responders,In-State,1
SYN000834,FY26,Prior Responders,In-State,1
SYN000835,FY26,Prior Responders,In-State,1
SYN000836,FY26,Prior Responders,In-State,1
SYN000837,FY26,Prior Responders,In-State,0
SYN000838,FY26,Prior Responders,In-State,1
SYN000839,FY26,Prior Responders,In-State,1
SYN000840,FY26,Prior Responders,In-State,1
SYN000841,FY26,Prior Responders,In-State,1
SYN000842,FY26,Prior Responders,In-State,1
SYN000843,FY26,Prior Responders,In-State,1
SYN000844,FY26,Prior Responders,In-State,0
SYN000845,FY26,Prior Responders,In-State,1
SYN000846,FY26,Prior Responders,In-State,1
SYN000847,FY26,Prior Responders,In-State,1
SYN000848,FY26,Prior Responders,In-State,0
SYN000849,FY26,Prior Responders,In-State,1
SYN000850,FY26,Prior Responders,In-State,1
SYN000851,FY26,Prior Responders,In-State,1
SYN000852,FY26,Prior Responders,In-State,0
SYN000853,FY26,Prior Responders,In-State,1
SYN000854,FY26,Prior Responders,In-State,0
SYN000855,FY26,Prior Responders,In-State,1
SYN000856,FY26,Prior Responders,In-State,1
SYN000857,FY26,Prior Responders,In-State,1
SYN000858,FY26,Prior Responders,In-State,1
SYN000859,FY26,Prior Responders,In-State,1
SYN000860,FY26,Prior Responders,In-State,1
SYN000861,FY26,Prior Responders,In-State,0
SYN000862,FY26,Prior Responders,In-State,1
SYN000863,FY26,Prior Responders,In-State,1
SYN000864,FY26,Prior Responders,In-State,1
SYN000865,FY26,Prior Responders,In-State,1
SYN000866,FY26,Prior Responders,In-State,1
SYN000867,FY26,Prior Responders,In-State,1
SYN000868,FY26,Prior Responders,In-State,1
SYN000869,FY26,Prior Responders,In-State,0
SYN000870,FY26,Prior Responders,In-State,0
SYN000871,FY26,Prior Responders,In-State,1
SYN000872,FY26,Prior Responders,In-State,1
SYN000873,FY26,Prior Responders,In-State,1
SYN000874,FY26,Prior Responders,In-State,1
SYN000875,FY26,Prior Responders,In-State,1
SYN000876,FY26,Prior Responders,In-State,1
SYN000877,FY26,Prior Responders,In-State,0
SYN000878,FY26,Prior Responders,In-State,1
SYN000879,FY26,Prior Responders,In-State,1
SYN000880,FY26,Prior Responders,In-State,1
SYN000881,FY26,Prior Responders,In-State,1
SYN000882,FY26,Prior Responders,In-State,1
SYN000883,FY26,Prior Responders,In-State,1
SYN000884,FY26,Prior Responders,In-State,1
SYN000885,FY26,Prior Responders,In-State,0
SYN000886,FY26,Prior Responders,In-State,1
SYN000887,FY26,Prior Responders,In-State,1
SYN000888,FY26,Prior Responders,In-State,1
SYN000889,FY26,Prior Responders,In-State,1
SYN000890,FY26,Prior Responders,In-State,1
SYN000891,FY26,Prior Responders,In-State,0
SYN000892,FY26,Prior Responders,In-State,0
SYN000893,FY26,Prior Responders,In-State,0
SYN000894,FY26,Prior Responders,In-State,1
SYN000895,FY26,Prior Responders,In-State,1
SYN000896,FY26,Prior Responders,In-State,1
SYN000897,FY26,Prior Responders,In-State,1
SYN000898,FY26,Prior Responders,In-State,0
SYN000899,FY26,Prior Responders,In-State,1
SYN000900,FY26,Prior Responders,In-State,1
SYN000901,FY26,Prior Responders,In-State,1
SYN000902,FY26,Prior Responders,In-State,1
SYN000903,FY26,Prior Responders,In-State,1
SYN000904,FY26,Prior Responders,In-State,1
SYN000905,FY26,Prior Responders,In-State,1
SYN000906,FY26,Prior Responders,In-State,0
SYN000907,FY26,Prior Responders,In-State,0
SYN000908,FY26,Prior Responders,In-State,1
SYN000909,FY26,Prior Responders,In-State,1
SYN000910,FY26,Prior Responders,In-State,1
SYN000911,FY26,Prior Responders,In-State,1
SYN000912,FY26,Prior Responders,In-State,1
SYN000913,FY26,Prior Responders,In-State,1
SYN000914,FY26,Prior Responders,In-State,1
SYN000915,FY26,Prior Responders,In-State,1
SYN000916,FY26,Prior Responders,In-State,1
SYN000917,FY26,Prior Responders,In-State,1
SYN000918,FY26,Prior Responders,In-State,0
SYN000919,FY26,Prior Responders,In-State,0
SYN000920,FY26,Prior Responders,In-State,1
SYN000921,FY26,Prior Responders,In-State,0
SYN000922,FY26,Prior Responders,In-State,1
SYN000923,FY26,Prior Responders,In-State,0
SYN000924,FY26,Prior Responders,In-State,0
SYN000925,FY26,Prior Responders,In-State,1
SYN000926,FY26,Prior Responders,In-State,1
SYN000927,FY26,Prior Responders,In-State,1
SYN000928,FY26,Prior Responders,In-State,1
SYN000929,FY26,Prior Responders,In-State,1
SYN000930,FY26,Prior Responders,In-State,1
SYN000931,FY26,Prior Responders,In-State,1
SYN000932,FY26,Prior Responders,In-State,0
SYN000933,FY26,Prior Responders,In-State,0
SYN000934,FY26,Prior Responders,In-State,1
SYN000935,FY26,Prior Responders,In-State,1
SYN000936,FY26,Prior Responders,In-State,1
SYN000937,FY26,Prior Responders,In-State,1
SYN000938,FY26,Prior Responders,In-State,0
SYN000939,FY26,Prior Responders,In-State,1
SYN000940,FY26,Prior Responders,In-State,1
SYN000941,FY26,Prior Responders,In-State,1
SYN000942,FY26,Prior Responders,In-State,1
SYN000943,FY26,Prior Responders,In-State,1
SYN000944,FY26,Prior Responders,In-State,0
SYN000945,FY26,Prior Responders,In-State,1
SYN000946,FY26,Prior Responders,In-State,1
SYN000947,FY26,Prior Responders,In-State,1
SYN000948,FY26,Prior Responders,In-State,0
SYN000949,FY26,Prior Responders,In-State,0
SYN000950,FY26,Prior Responders,In-State,1
SYN000951,FY26,Prior Responders,In-State,1
SYN000952,FY26,Prior Responders,In-State,1
SYN000953,FY26,Prior Responders,In-State,1
SYN000954,FY26,Prior Responders,In-State,0
SYN000955,FY26,Prior Responders,In-State,1
SYN000956,FY26,Prior Responders,In-State,1
SYN000957,FY26,Prior Responders,In-State,1
SYN000958,FY26,Prior Responders,In-State,1
SYN000959,FY26,Prior Responders,In-State,1
SYN000960,FY26,Prior Responders,In-State,0
SYN000961,FY26,Prior Responders,In-State,1
SYN000962,FY26,Prior Responders,In-State,1
SYN000963,FY26,Prior Responders,In-State,1
SYN000964,FY26,Prior Responders,In-State,1
SYN000965,FY26,Prior Responders,In-State,1
SYN000966,FY26,Prior Responders,In-State,1
SYN000967,FY26,Prior Responders,In-State,0
SYN000968,FY26,Prior Responders,In-State,1
SYN000969,FY26,Prior Responders,In-State,1
SYN000970,FY26,Prior Responders,In-State,1
SYN000971,FY26,Prior Responders,In-State,1
SYN000972,FY26,Prior Responders,In-State,0
SYN000973,FY26,Prior Responders,In-State,0
SYN000974,FY26,Prior Responders,In-State,1
SYN000975,FY26,Prior Responders,In-State,1
SYN000976,FY26,Prior Responders,In-State,1
SYN000977,FY26,Prior Responders,In-State,1
SYN000978,FY26,Prior Responders,In-State,1
SYN000979,FY26,Prior Responders,In-State,1
SYN000980,FY26,Prior Responders,In-State,1
SYN000981,FY26,Prior Responders,Out-of-State,1
SYN000982,FY26,Prior Responders,Out-of-State,1
SYN000983,FY26,Prior Responders,Out-of-State,1
SYN000984,FY26,Prior Responders,Out-of-State,1
SYN000985,FY26,Prior Responders,Out-of-State,1
SYN000986,FY26,Prior Responders,Out-of-State,1
SYN000987,FY26,Prior Responders,Out-of-State,1
SYN000988,FY26,Prior Responders,Out-of-State,1
SYN000989,FY26,Prior Responders,Out-of-State,1
SYN000990,FY26,Prior Responders,Out-of-State,0
SYN000991,FY26,Prior Responders,Out-of-State,1
SYN000992,FY26,Prior Responders,Out-of-State,1
SYN000993,FY26,Prior Responders,Out-of-State,1
SYN000994,FY26,Prior Responders,Out-of-State,1
SYN000995,FY26,Prior Responders,Out-of-State,1
SYN000996,FY26,Prior Responders,Out-of-State,1
SYN000997,FY26,Prior Responders,Out-of-State,0
SYN000998,FY26,Prior Responders,Out-of-State,1
SYN000999,FY26,Prior Responders,Out-of-State,0
SYN001000,FY26,Prior Responders,Out-of-State,1
SYN001001,FY26,Prior Responders,Out-of-State,1
SYN001002,FY26,Prior Responders,Out-of-State,1
SYN001003,FY26,Prior Responders,Out-of-State,0
SYN001004,FY26,Prior Responders,Out-of-State,1
SYN001005,FY26,Prior Responders,Out-of-State,1
SYN001006,FY26,Prior Responders,Out-of-State,1
SYN001007,FY26,Prior Responders,Out-of-State,1
SYN001008,FY26,Prior Responders,Out-of-State,0
SYN001009,FY26,Prior Responders,Out-of-State,1
SYN001010,FY26,Prior Responders,Out-of-State,1
SYN001011,FY26,Prior Responders,Out-of-State,1
SYN001012,FY26,Prior Responders,Out-of-State,0
SYN001013,FY26,Prior Responders,Out-of-State,0
SYN001014,FY26,Prior Responders,Out-of-State,1
SYN001015,FY26,Prior Responders,Out-of-State,1
SYN001016,FY26,Prior Responders,Out-of-State,0
SYN001017,FY26,Prior Responders,Out-of-State,1
SYN001018,FY26,Prior Responders,Out-of-State,1
SYN001019,FY26,Prior Responders,Out-of-State,0
SYN001020,FY26,Prior Responders,Out-of-State,1
SYN001021,FY26,Prior Responders,Out-of-State,1
SYN001022,FY26,Prior Responders,Out-of-State,1
SYN001023,FY26,Prior Responders,Out-of-State,0
SYN001024,FY26,Prior Responders,Out-of-State,0
SYN001025,FY26,Prior Responders,Out-of-State,0
SYN001026,FY26,Prior Responders,Out-of-State,1
SYN001027,FY26,Prior Responders,Out-of-State,0
SYN001028,FY26,Prior Responders,Out-of-State,0
SYN001029,FY26,Prior Responders,Out-of-State,1
SYN001030,FY26,Prior Responders,Out-of-State,0
SYN001031,FY26,New Customers,In-State,0
SYN001032,FY26,New Customers,In-State,0
SYN001033,FY26,New Customers,In-State,0
SYN001034,FY26,New Customers,In-State,0
SYN001035,FY26,New Customers,In-State,0
SYN001036,FY26,New Customers,In-State,0
SYN001037,FY26,New Customers,In-State,0
SYN001038,FY26,New Customers,In-State,1
SYN001039,FY26,New Customers,In-State,0
SYN001040,FY26,New Customers,In-State,0
SYN001041,FY26,New Customers,In-State,0
SYN001042,FY26,New Customers,In-State,1
SYN001043,FY26,New Customers,In-State,0
SYN001044,FY26,New Customers,In-State,0
SYN001045,FY26,New Customers,In-State,1
SYN001046,FY26,New Customers,In-State,0
SYN001047,FY26,New Customers,In-State,0
SYN001048,FY26,New Customers,In-State,0
SYN001049,FY26,New Customers,In-State,1
SYN001050,FY26,New Customers,In-State,0
SYN001051,FY26,New Customers,In-State,1
SYN001052,FY26,New Customers,In-State,0
SYN001053,FY26,New Customers,In-State,1
SYN001054,FY26,New Customers,In-State,1
SYN001055,FY26,New Customers,In-State,1
SYN001056,FY26,New Customers,In-State,0
SYN001057,FY26,New Customers,In-State,1
SYN001058,FY26,New Customers,In-State,0
SYN001059,FY26,New Customers,In-State,0
SYN001060,FY26,New Customers,In-State,0
SYN001061,FY26,New Customers,In-State,1
SYN001062,FY26,New Customers,In-State,1
SYN001063,FY26,New Customers,In-State,1
SYN001064,FY26,New Customers,In-State,0
SYN001065,FY26,New Customers,In-State,0
SYN001066,FY26,New Customers,In-State,1
SYN001067,FY26,New Customers,In-State,0
SYN001068,FY26,New Customers,In-State,0
SYN001069,FY26,New Customers,In-State,0
SYN001070,FY26,New Customers,In-State,0
SYN001071,FY26,New Customers,In-State,0
SYN001072,FY26,New Customers,In-State,0
SYN001073,FY26,New Customers,In-State,0
SYN001074,FY26,New Customers,In-State,0
SYN001075,FY26,New Customers,In-State,1
SYN001076,FY26,New Customers,In-State,0
SYN001077,FY26,New Customers,In-State,0
SYN001078,FY26,New Customers,In-State,0
SYN001079,FY26,New Customers,In-State,0
SYN001080,FY26,New Customers,In-State,1
SYN001081,FY26,New Customers,In-State,1
SYN001082,FY26,New Customers,In-State,0
SYN001083,FY26,New Customers,In-State,0
SYN001084,FY26,New Customers,In-State,1
SYN001085,FY26,New Customers,In-State,1
SYN001086,FY26,New Customers,In-State,0
SYN001087,FY26,New Customers,In-State,0
SYN001088,FY26,New Customers,In-State,0
SYN001089,FY26,New Customers,In-State,1
SYN001090,FY26,New Customers,In-State,0
SYN001091,FY26,New Customers,In-State,1
SYN001092,FY26,New Customers,In-State,0
SYN001093,FY26,New Customers,In-State,0
SYN001094,FY26,New Customers,In-State,0
SYN001095,FY26,New Customers,In-State,0
SYN001096,FY26,New Customers,In-State,0
SYN001097,FY26,New Customers,In-State,0
SYN001098,FY26,New Customers,In-State,0
SYN001099,FY26,New Customers,In-State,1
SYN001100,FY26,New Customers,In-State,0
SYN001101,FY26,New Customers,In-State,0
SYN001102,FY26,New Customers,In-State,1
SYN001103,FY26,New Customers,In-State,1
SYN001104,FY26,New Customers,In-State,1
SYN001105,FY26,New Customers,In-State,1
SYN001106,FY26,New Customers,In-State,0
SYN001107,FY26,New Customers,In-State,0
SYN001108,FY26,New Customers,In-State,1
SYN001109,FY26,New Customers,In-State,0
SYN001110,FY26,New Customers,In-State,0
SYN001111,FY26,New Customers,In-State,1
SYN001112,FY26,New Customers,In-State,0
SYN001113,FY26,New Customers,In-State,0
SYN001114,FY26,New Customers,In-State,0
SYN001115,FY26,New Customers,In-State,0
SYN001116,FY26,New Customers,In-State,0
SYN001117,FY26,New Customers,In-State,0
SYN001118,FY26,New Customers,In-State,1
SYN001119,FY26,New Customers,In-State,0
SYN001120,FY26,New Customers,In-State,0
SYN001121,FY26,New Customers,In-State,1
SYN001122,FY26,New Customers,In-State,1
SYN001123,FY26,New Customers,In-State,1
SYN001124,FY26,New Customers,In-State,1
SYN001125,FY26,New Customers,In-State,0
SYN001126,FY26,New Customers,In-State,0
SYN001127,FY26,New Customers,In-State,0
SYN001128,FY26,New Customers,In-State,0
SYN001129,FY26,New Customers,In-State,0
SYN001130,FY26,New Customers,In-State,0
SYN001131,FY26,New Customers,In-State,1
SYN001132,FY26,New Customers,In-State,0
SYN001133,FY26,New Customers,In-State,0
SYN001134,FY26,New Customers,In-State,0
SYN001135,FY26,New Customers,In-State,0
SYN001136,FY26,New Customers,In-State,0
SYN001137,FY26,New Customers,In-State,1
SYN001138,FY26,New Customers,In-State,0
SYN001139,FY26,New Customers,In-State,0
SYN001140,FY26,New Customers,In-State,0
SYN001141,FY26,New Customers,In-State,1
SYN001142,FY26,New Customers,In-State,0
SYN001143,FY26,New Customers,In-State,0
SYN001144,FY26,New Customers,In-State,0
SYN001145,FY26,New Customers,In-State,0
SYN001146,FY26,New Customers,In-State,1
SYN001147,FY26,New Customers,In-State,1
SYN001148,FY26,New Customers,In-State,0
SYN001149,FY26,New Customers,In-State,1
SYN001150,FY26,New Customers,In-State,1
SYN001151,FY26,New Customers,In-State,1
SYN001152,FY26,New Customers,In-State,1
SYN001153,FY26,New Customers,In-State,0
SYN001154,FY26,New Customers,In-State,0
SYN001155,FY26,New Customers,In-State,0
SYN001156,FY26,New Customers,In-State,1
SYN001157,FY26,New Customers,In-State,0
SYN001158,FY26,New Customers,In-State,1
SYN001159,FY26,New Customers,In-State,1
SYN001160,FY26,New Customers,In-State,0
SYN001161,FY26,New Customers,In-State,1
SYN001162,FY26,New Customers,In-State,0
SYN001163,FY26,New Customers,In-State,0
SYN001164,FY26,New Customers,In-State,1
SYN001165,FY26,New Customers,In-State,0
SYN001166,FY26,New Customers,In-State,1
SYN001167,FY26,New Customers,In-State,1
SYN001168,FY26,New Customers,In-State,0
SYN001169,FY26,New Customers,In-State,0
SYN001170,FY26,New Customers,In-State,0
SYN001171,FY26,New Customers,Out-of-State,1
SYN001172,FY26,New Customers,Out-of-State,0
SYN001173,FY26,New Customers,Out-of-State,1
SYN001174,FY26,New Customers,Out-of-State,1
SYN001175,FY26,New Customers,Out-of-State,1
SYN001176,FY26,New Customers,Out-of-State,1
SYN001177,FY26,New Customers,Out-of-State,0
SYN001178,FY26,New Customers,Out-of-State,1
SYN001179,FY26,New Customers,Out-of-State,0
SYN001180,FY26,New Customers,Out-of-State,1
SYN001181,FY26,New Customers,Out-of-State,0
SYN001182,FY26,New Customers,Out-of-State,1
SYN001183,FY26,New Customers,Out-of-State,1
SYN001184,FY26,New Customers,Out-of-State,0
SYN001185,FY26,New Customers,Out-of-State,1
SYN001186,FY26,New Customers,Out-of-State,0
SYN001187,FY26,New Customers,Out-of-State,1
SYN001188,FY26,New Customers,Out-of-State,1
SYN001189,FY26,New Customers,Out-of-State,1
SYN001190,FY26,New Customers,Out-of-State,1
SYN001191,FY26,New Customers,Out-of-State,1
SYN001192,FY26,New Customers,Out-of-State,1
SYN001193,FY26,New Customers,Out-of-State,1
SYN001194,FY26,New Customers,Out-of-State,1
SYN001195,FY26,New Customers,Out-of-State,1
SYN001196,FY26,New Customers,Out-of-State,0
SYN001197,FY26,New Customers,Out-of-State,0
SYN001198,FY26,New Customers,Out-of-State,0
SYN001199,FY26,New Customers,Out-of-State,0
SYN001200,FY26,New Customers,Out-of-State,1
